ID,Leeftijd,Marges,WijkenEnBuurten,Perioden,Gemeentenaam_1,SoortRegio_2,Codering_3,ErvarenGezondheidGoedZeerGoed_4
3058,20300,MW00000,WK036312,2016JJ00,Amsterdam,Wijk,WK036312,82.0
3059,20300,MW00000,WK036312,2020JJ00,Amsterdam,Wijk,WK036312,85.9
3060,20300,MW00000,BU03631200,2012JJ00,Amsterdam,Buurt,BU03631200,88.9
3061,20300,MW00000,BU03631200,2016JJ00,Amsterdam,Buurt,BU03631200,87.3
3062,20300,MW00000,BU03631200,2020JJ00,Amsterdam,Buurt,BU03631200,87.1
3063,20300,MW00000,BU03631201,2012JJ00,Amsterdam,Buurt,BU03631201,81.7
3064,20300,MW00000,BU03631201,2016JJ00,Amsterdam,Buurt,BU03631201,79.5
3065,20300,MW00000,BU03631201,2020JJ00,Amsterdam,Buurt,BU03631201,81.4
3066,20300,MW00000,WK036313,2012JJ00,Amsterdam,Wijk,WK036313,71.4
3067,20300,MW00000,WK036313,2016JJ00,Amsterdam,Wijk,WK036313,70.4
3068,20300,MW00000,WK036313,2020JJ00,Amsterdam,Wijk,WK036313,74.9
3069,20300,MW00000,BU03631300,2012JJ00,Amsterdam,Buurt,BU03631300,72.5
3070,20300,MW00000,BU03631300,2016JJ00,Amsterdam,Buurt,BU03631300,72.7
3071,20300,MW00000,BU03631300,2020JJ00,Amsterdam,Buurt,BU03631300,76.1
3072,20300,MW00000,BU03631301,2012JJ00,Amsterdam,Buurt,BU03631301,69.8
3073,20300,MW00000,BU03631301,2016JJ00,Amsterdam,Buurt,BU03631301,66.6
3074,20300,MW00000,BU03631301,2020JJ00,Amsterdam,Buurt,BU03631301,73.1
3075,20300,MW00000,BU03631302,2012JJ00,Amsterdam,Buurt,BU03631302,72.5
3076,20300,MW00000,BU03631302,2016JJ00,Amsterdam,Buurt,BU03631302,71.0
3077,20300,MW00000,BU03631302,2020JJ00,Amsterdam,Buurt,BU03631302,76.2
3078,20300,MW00000,BU03631303,2012JJ00,Amsterdam,Buurt,BU03631303,73.4
3079,20300,MW00000,BU03631303,2016JJ00,Amsterdam,Buurt,BU03631303,72.6
3080,20300,MW00000,BU03631303,2020JJ00,Amsterdam,Buurt,BU03631303,76.0
3081,20300,MW00000,BU03631304,2012JJ00,Amsterdam,Buurt,BU03631304,73.1
3082,20300,MW00000,BU03631304,2016JJ00,Amsterdam,Buurt,BU03631304,72.2
3083,20300,MW00000,BU03631304,2020JJ00,Amsterdam,Buurt,BU03631304,76.3
3084,20300,MW00000,BU03631305,2012JJ00,Amsterdam,Buurt,BU03631305,68.8
3085,20300,MW00000,BU03631305,2016JJ00,Amsterdam,Buurt,BU03631305,70.0
3086,20300,MW00000,BU03631305,2020JJ00,Amsterdam,Buurt,BU03631305,73.6
3087,20300,MW00000,BU03631306,2012JJ00,Amsterdam,Buurt,BU03631306,.
3088,20300,MW00000,BU03631306,2016JJ00,Amsterdam,Buurt,BU03631306,.
3089,20300,MW00000,BU03631306,2020JJ00,Amsterdam,Buurt,BU03631306,.
3090,20300,MW00000,BU03631307,2012JJ00,Amsterdam,Buurt,BU03631307,.
3091,20300,MW00000,BU03631307,2016JJ00,Amsterdam,Buurt,BU03631307,.
3092,20300,MW00000,BU03631307,2020JJ00,Amsterdam,Buurt,BU03631307,.
3093,20300,MW00000,WK036314,2012JJ00,Amsterdam,Wijk,WK036314,75.4
3094,20300,MW00000,WK036314,2016JJ00,Amsterdam,Wijk,WK036314,75.2
3095,20300,MW00000,WK036314,2020JJ00,Amsterdam,Wijk,WK036314,78.8
3096,20300,MW00000,BU03631400,2012JJ00,Amsterdam,Buurt,BU03631400,74.9
3097,20300,MW00000,BU03631400,2016JJ00,Amsterdam,Buurt,BU03631400,75.8
3098,20300,MW00000,BU03631400,2020JJ00,Amsterdam,Buurt,BU03631400,79.2
3099,20300,MW00000,BU03631401,2012JJ00,Amsterdam,Buurt,BU03631401,69.3
3100,20300,MW00000,BU03631401,2016JJ00,Amsterdam,Buurt,BU03631401,68.9
3101,20300,MW00000,BU03631401,2020JJ00,Amsterdam,Buurt,BU03631401,72.9
3102,20300,MW00000,BU03631402,2012JJ00,Amsterdam,Buurt,BU03631402,63.0
3103,20300,MW00000,BU03631402,2016JJ00,Amsterdam,Buurt,BU03631402,64.8
3104,20300,MW00000,BU03631402,2020JJ00,Amsterdam,Buurt,BU03631402,70.6
3105,20300,MW00000,BU03631403,2012JJ00,Amsterdam,Buurt,BU03631403,76.5
3106,20300,MW00000,BU03631403,2016JJ00,Amsterdam,Buurt,BU03631403,75.2
3107,20300,MW00000,BU03631403,2020JJ00,Amsterdam,Buurt,BU03631403,78.6
3108,20300,MW00000,BU03631404,2012JJ00,Amsterdam,Buurt,BU03631404,79.5
3109,20300,MW00000,BU03631404,2016JJ00,Amsterdam,Buurt,BU03631404,78.2
3110,20300,MW00000,BU03631404,2020JJ00,Amsterdam,Buurt,BU03631404,81.5
3111,20300,MW00000,BU03631405,2012JJ00,Amsterdam,Buurt,BU03631405,77.6
3112,20300,MW00000,BU03631405,2016JJ00,Amsterdam,Buurt,BU03631405,78.4
3113,20300,MW00000,BU03631405,2020JJ00,Amsterdam,Buurt,BU03631405,81.2
3114,20300,MW00000,WK036315,2012JJ00,Amsterdam,Wijk,WK036315,75.3
3115,20300,MW00000,WK036315,2016JJ00,Amsterdam,Wijk,WK036315,74.6
3116,20300,MW00000,WK036315,2020JJ00,Amsterdam,Wijk,WK036315,79.4
3117,20300,MW00000,BU03631500,2012JJ00,Amsterdam,Buurt,BU03631500,78.3
3118,20300,MW00000,BU03631500,2016JJ00,Amsterdam,Buurt,BU03631500,76.8
3119,20300,MW00000,BU03631500,2020JJ00,Amsterdam,Buurt,BU03631500,80.1
3120,20300,MW00000,BU03631501,2012JJ00,Amsterdam,Buurt,BU03631501,72.6
3121,20300,MW00000,BU03631501,2016JJ00,Amsterdam,Buurt,BU03631501,79.8
3122,20300,MW00000,BU03631501,2020JJ00,Amsterdam,Buurt,BU03631501,83.6
3123,20300,MW00000,BU03631502,2012JJ00,Amsterdam,Buurt,BU03631502,78.4
3124,20300,MW00000,BU03631502,2016JJ00,Amsterdam,Buurt,BU03631502,83.1
3125,20300,MW00000,BU03631502,2020JJ00,Amsterdam,Buurt,BU03631502,84.4
3126,20300,MW00000,BU03631503,2012JJ00,Amsterdam,Buurt,BU03631503,71.8
3127,20300,MW00000,BU03631503,2016JJ00,Amsterdam,Buurt,BU03631503,71.2
3128,20300,MW00000,BU03631503,2020JJ00,Amsterdam,Buurt,BU03631503,78.3
3129,20300,MW00000,WK036316,2012JJ00,Amsterdam,Wijk,WK036316,77.0
3130,20300,MW00000,WK036316,2016JJ00,Amsterdam,Wijk,WK036316,77.2
3131,20300,MW00000,WK036316,2020JJ00,Amsterdam,Wijk,WK036316,80.9
3132,20300,MW00000,BU03631600,2012JJ00,Amsterdam,Buurt,BU03631600,76.7
3133,20300,MW00000,BU03631600,2016JJ00,Amsterdam,Buurt,BU03631600,77.0
3134,20300,MW00000,BU03631600,2020JJ00,Amsterdam,Buurt,BU03631600,80.9
3135,20300,MW00000,BU03631601,2012JJ00,Amsterdam,Buurt,BU03631601,77.9
3136,20300,MW00000,BU03631601,2016JJ00,Amsterdam,Buurt,BU03631601,78.3
3137,20300,MW00000,BU03631601,2020JJ00,Amsterdam,Buurt,BU03631601,81.8
3138,20300,MW00000,BU03631602,2012JJ00,Amsterdam,Buurt,BU03631602,75.3
3139,20300,MW00000,BU03631602,2016JJ00,Amsterdam,Buurt,BU03631602,74.9
3140,20300,MW00000,BU03631602,2020JJ00,Amsterdam,Buurt,BU03631602,78.7
3141,20300,MW00000,WK036317,2012JJ00,Amsterdam,Wijk,WK036317,79.7
3142,20300,MW00000,WK036317,2016JJ00,Amsterdam,Wijk,WK036317,79.7
3143,20300,MW00000,WK036317,2020JJ00,Amsterdam,Wijk,WK036317,83.0
3144,20300,MW00000,BU03631700,2012JJ00,Amsterdam,Buurt,BU03631700,79.7
3145,20300,MW00000,BU03631700,2016JJ00,Amsterdam,Buurt,BU03631700,79.7
3146,20300,MW00000,BU03631700,2020JJ00,Amsterdam,Buurt,BU03631700,83.0
3147,20300,MW00000,WK036318,2012JJ00,Amsterdam,Wijk,WK036318,77.0
3148,20300,MW00000,WK036318,2016JJ00,Amsterdam,Wijk,WK036318,77.7
3149,20300,MW00000,WK036318,2020JJ00,Amsterdam,Wijk,WK036318,82.2
3150,20300,MW00000,BU03631800,2012JJ00,Amsterdam,Buurt,BU03631800,76.0
3151,20300,MW00000,BU03631800,2016JJ00,Amsterdam,Buurt,BU03631800,76.4
3152,20300,MW00000,BU03631800,2020JJ00,Amsterdam,Buurt,BU03631800,81.3
3153,20300,MW00000,BU03631801,2012JJ00,Amsterdam,Buurt,BU03631801,77.7
3154,20300,MW00000,BU03631801,2016JJ00,Amsterdam,Buurt,BU03631801,78.5
3155,20300,MW00000,BU03631801,2020JJ00,Amsterdam,Buurt,BU03631801,82.7
3156,20300,MW00000,WK036319,2012JJ00,Amsterdam,Wijk,WK036319,71.9
3157,20300,MW00000,WK036319,2016JJ00,Amsterdam,Wijk,WK036319,71.6
3158,20300,MW00000,WK036319,2020JJ00,Amsterdam,Wijk,WK036319,76.5
3159,20300,MW00000,BU03631900,2012JJ00,Amsterdam,Buurt,BU03631900,81.2
3160,20300,MW00000,BU03631900,2016JJ00,Amsterdam,Buurt,BU03631900,80.5
3161,20300,MW00000,BU03631900,2020JJ00,Amsterdam,Buurt,BU03631900,83.9
3162,20300,MW00000,BU03631901,2012JJ00,Amsterdam,Buurt,BU03631901,62.7
3163,20300,MW00000,BU03631901,2016JJ00,Amsterdam,Buurt,BU03631901,62.9
3164,20300,MW00000,BU03631901,2020JJ00,Amsterdam,Buurt,BU03631901,69.4
3165,20300,MW00000,BU03631902,2012JJ00,Amsterdam,Buurt,BU03631902,74.7
3166,20300,MW00000,BU03631902,2016JJ00,Amsterdam,Buurt,BU03631902,73.9
3167,20300,MW00000,BU03631902,2020JJ00,Amsterdam,Buurt,BU03631902,77.9
3168,20300,MW00000,WK036320,2012JJ00,Amsterdam,Wijk,WK036320,81.8
3169,20300,MW00000,WK036320,2016JJ00,Amsterdam,Wijk,WK036320,81.0
3170,20300,MW00000,WK036320,2020JJ00,Amsterdam,Wijk,WK036320,84.1
3171,20300,MW00000,BU03632000,2012JJ00,Amsterdam,Buurt,BU03632000,85.1
3172,20300,MW00000,BU03632000,2016JJ00,Amsterdam,Buurt,BU03632000,84.7
3173,20300,MW00000,BU03632000,2020JJ00,Amsterdam,Buurt,BU03632000,86.8
3174,20300,MW00000,BU03632001,2012JJ00,Amsterdam,Buurt,BU03632001,77.3
3175,20300,MW00000,BU03632001,2016JJ00,Amsterdam,Buurt,BU03632001,75.7
3176,20300,MW00000,BU03632001,2020JJ00,Amsterdam,Buurt,BU03632001,80.6
3177,20300,MW00000,BU03632002,2012JJ00,Amsterdam,Buurt,BU03632002,83.0
3178,20300,MW00000,BU03632002,2016JJ00,Amsterdam,Buurt,BU03632002,82.7
3179,20300,MW00000,BU03632002,2020JJ00,Amsterdam,Buurt,BU03632002,85.2
3180,20300,MW00000,WK036321,2012JJ00,Amsterdam,Wijk,WK036321,81.8
3181,20300,MW00000,WK036321,2016JJ00,Amsterdam,Wijk,WK036321,81.6
3182,20300,MW00000,WK036321,2020JJ00,Amsterdam,Wijk,WK036321,84.3
3183,20300,MW00000,BU03632100,2012JJ00,Amsterdam,Buurt,BU03632100,81.8
3184,20300,MW00000,BU03632100,2016JJ00,Amsterdam,Buurt,BU03632100,81.3
3185,20300,MW00000,BU03632100,2020JJ00,Amsterdam,Buurt,BU03632100,84.1
3186,20300,MW00000,BU03632101,2012JJ00,Amsterdam,Buurt,BU03632101,81.9
3187,20300,MW00000,BU03632101,2016JJ00,Amsterdam,Buurt,BU03632101,82.2
3188,20300,MW00000,BU03632101,2020JJ00,Amsterdam,Buurt,BU03632101,85.0
3189,20300,MW00000,WK036322,2012JJ00,Amsterdam,Wijk,WK036322,81.9
3190,20300,MW00000,WK036322,2016JJ00,Amsterdam,Wijk,WK036322,81.1
3191,20300,MW00000,WK036322,2020JJ00,Amsterdam,Wijk,WK036322,84.7
3192,20300,MW00000,BU03632200,2012JJ00,Amsterdam,Buurt,BU03632200,84.4
3193,20300,MW00000,BU03632200,2016JJ00,Amsterdam,Buurt,BU03632200,83.7
3194,20300,MW00000,BU03632200,2020JJ00,Amsterdam,Buurt,BU03632200,86.8
3195,20300,MW00000,BU03632201,2012JJ00,Amsterdam,Buurt,BU03632201,79.2
3196,20300,MW00000,BU03632201,2016JJ00,Amsterdam,Buurt,BU03632201,78.3
3197,20300,MW00000,BU03632201,2020JJ00,Amsterdam,Buurt,BU03632201,82.6
3198,20300,MW00000,WK036323,2012JJ00,Amsterdam,Wijk,WK036323,85.2
3199,20300,MW00000,WK036323,2016JJ00,Amsterdam,Wijk,WK036323,85.7
3200,20300,MW00000,WK036323,2020JJ00,Amsterdam,Wijk,WK036323,87.9
3201,20300,MW00000,BU03632300,2012JJ00,Amsterdam,Buurt,BU03632300,83.7
3202,20300,MW00000,BU03632300,2016JJ00,Amsterdam,Buurt,BU03632300,84.0
3203,20300,MW00000,BU03632300,2020JJ00,Amsterdam,Buurt,BU03632300,89.3
3204,20300,MW00000,BU03632301,2012JJ00,Amsterdam,Buurt,BU03632301,.
3205,20300,MW00000,BU03632301,2016JJ00,Amsterdam,Buurt,BU03632301,.
3206,20300,MW00000,BU03632301,2020JJ00,Amsterdam,Buurt,BU03632301,.
3207,20300,MW00000,BU03632302,2012JJ00,Amsterdam,Buurt,BU03632302,83.0
3208,20300,MW00000,BU03632302,2016JJ00,Amsterdam,Buurt,BU03632302,85.0
3209,20300,MW00000,BU03632302,2020JJ00,Amsterdam,Buurt,BU03632302,86.2
3210,20300,MW00000,BU03632303,2012JJ00,Amsterdam,Buurt,BU03632303,85.3
3211,20300,MW00000,BU03632303,2016JJ00,Amsterdam,Buurt,BU03632303,85.2
3212,20300,MW00000,BU03632303,2020JJ00,Amsterdam,Buurt,BU03632303,87.9
3213,20300,MW00000,BU03632304,2012JJ00,Amsterdam,Buurt,BU03632304,87.7
3214,20300,MW00000,BU03632304,2016JJ00,Amsterdam,Buurt,BU03632304,86.7
3215,20300,MW00000,BU03632304,2020JJ00,Amsterdam,Buurt,BU03632304,87.5
3216,20300,MW00000,WK036324,2012JJ00,Amsterdam,Wijk,WK036324,80.5
3217,20300,MW00000,WK036324,2016JJ00,Amsterdam,Wijk,WK036324,80.1
3218,20300,MW00000,WK036324,2020JJ00,Amsterdam,Wijk,WK036324,83.2
3219,20300,MW00000,BU03632400,2012JJ00,Amsterdam,Buurt,BU03632400,82.3
3220,20300,MW00000,BU03632400,2016JJ00,Amsterdam,Buurt,BU03632400,82.4
3221,20300,MW00000,BU03632400,2020JJ00,Amsterdam,Buurt,BU03632400,85.0
3222,20300,MW00000,BU03632401,2012JJ00,Amsterdam,Buurt,BU03632401,78.5
3223,20300,MW00000,BU03632401,2016JJ00,Amsterdam,Buurt,BU03632401,77.5
3224,20300,MW00000,BU03632401,2020JJ00,Amsterdam,Buurt,BU03632401,80.8
3225,20300,MW00000,BU03632402,2012JJ00,Amsterdam,Buurt,BU03632402,81.7
3226,20300,MW00000,BU03632402,2016JJ00,Amsterdam,Buurt,BU03632402,81.2
3227,20300,MW00000,BU03632402,2020JJ00,Amsterdam,Buurt,BU03632402,84.6
3228,20300,MW00000,BU03632403,2012JJ00,Amsterdam,Buurt,BU03632403,78.0
3229,20300,MW00000,BU03632403,2016JJ00,Amsterdam,Buurt,BU03632403,77.5
3230,20300,MW00000,BU03632403,2020JJ00,Amsterdam,Buurt,BU03632403,80.9
3231,20300,MW00000,BU03632404,2012JJ00,Amsterdam,Buurt,BU03632404,80.9
3232,20300,MW00000,BU03632404,2016JJ00,Amsterdam,Buurt,BU03632404,80.6
3233,20300,MW00000,BU03632404,2020JJ00,Amsterdam,Buurt,BU03632404,83.6
3234,20300,MW00000,WK036325,2012JJ00,Amsterdam,Wijk,WK036325,77.8
3235,20300,MW00000,WK036325,2016JJ00,Amsterdam,Wijk,WK036325,77.2
3236,20300,MW00000,WK036325,2020JJ00,Amsterdam,Wijk,WK036325,80.9
3237,20300,MW00000,BU03632500,2012JJ00,Amsterdam,Buurt,BU03632500,76.6
3238,20300,MW00000,BU03632500,2016JJ00,Amsterdam,Buurt,BU03632500,73.8
3239,20300,MW00000,BU03632500,2020JJ00,Amsterdam,Buurt,BU03632500,78.2
3240,20300,MW00000,BU03632501,2012JJ00,Amsterdam,Buurt,BU03632501,79.9
3241,20300,MW00000,BU03632501,2016JJ00,Amsterdam,Buurt,BU03632501,79.2
3242,20300,MW00000,BU03632501,2020JJ00,Amsterdam,Buurt,BU03632501,82.9
3243,20300,MW00000,BU03632502,2012JJ00,Amsterdam,Buurt,BU03632502,75.7
3244,20300,MW00000,BU03632502,2016JJ00,Amsterdam,Buurt,BU03632502,75.4
3245,20300,MW00000,BU03632502,2020JJ00,Amsterdam,Buurt,BU03632502,79.2
3246,20300,MW00000,BU03632503,2012JJ00,Amsterdam,Buurt,BU03632503,77.8
3247,20300,MW00000,BU03632503,2016JJ00,Amsterdam,Buurt,BU03632503,78.5
3248,20300,MW00000,BU03632503,2020JJ00,Amsterdam,Buurt,BU03632503,81.7
3249,20300,MW00000,WK036326,2012JJ00,Amsterdam,Wijk,WK036326,68.1
3250,20300,MW00000,WK036326,2016JJ00,Amsterdam,Wijk,WK036326,68.4
3251,20300,MW00000,WK036326,2020JJ00,Amsterdam,Wijk,WK036326,73.6
3252,20300,MW00000,BU03632600,2012JJ00,Amsterdam,Buurt,BU03632600,67.0
3253,20300,MW00000,BU03632600,2016JJ00,Amsterdam,Buurt,BU03632600,67.9
3254,20300,MW00000,BU03632600,2020JJ00,Amsterdam,Buurt,BU03632600,73.2
3255,20300,MW00000,BU03632601,2012JJ00,Amsterdam,Buurt,BU03632601,70.2
3256,20300,MW00000,BU03632601,2016JJ00,Amsterdam,Buurt,BU03632601,70.0
3257,20300,MW00000,BU03632601,2020JJ00,Amsterdam,Buurt,BU03632601,74.7
3258,20300,MW00000,BU03632602,2012JJ00,Amsterdam,Buurt,BU03632602,66.9
3259,20300,MW00000,BU03632602,2016JJ00,Amsterdam,Buurt,BU03632602,67.2
3260,20300,MW00000,BU03632602,2020JJ00,Amsterdam,Buurt,BU03632602,72.9
3261,20300,MW00000,WK036327,2012JJ00,Amsterdam,Wijk,WK036327,81.4
3262,20300,MW00000,WK036327,2016JJ00,Amsterdam,Wijk,WK036327,81.8
3263,20300,MW00000,WK036327,2020JJ00,Amsterdam,Wijk,WK036327,85.5
3264,20300,MW00000,BU03632700,2012JJ00,Amsterdam,Buurt,BU03632700,84.5
3265,20300,MW00000,BU03632700,2016JJ00,Amsterdam,Buurt,BU03632700,84.2
3266,20300,MW00000,BU03632700,2020JJ00,Amsterdam,Buurt,BU03632700,86.9
3267,20300,MW00000,BU03632701,2012JJ00,Amsterdam,Buurt,BU03632701,78.7
3268,20300,MW00000,BU03632701,2016JJ00,Amsterdam,Buurt,BU03632701,79.5
3269,20300,MW00000,BU03632701,2020JJ00,Amsterdam,Buurt,BU03632701,84.5
3270,20300,MW00000,BU03632702,2012JJ00,Amsterdam,Buurt,BU03632702,86.6
3271,20300,MW00000,BU03632702,2016JJ00,Amsterdam,Buurt,BU03632702,86.2
3272,20300,MW00000,BU03632702,2020JJ00,Amsterdam,Buurt,BU03632702,85.9
3273,20300,MW00000,WK036328,2012JJ00,Amsterdam,Wijk,WK036328,72.2
3274,20300,MW00000,WK036328,2016JJ00,Amsterdam,Wijk,WK036328,73.3
3275,20300,MW00000,WK036328,2020JJ00,Amsterdam,Wijk,WK036328,77.9
3276,20300,MW00000,BU03632800,2012JJ00,Amsterdam,Buurt,BU03632800,73.1
3277,20300,MW00000,BU03632800,2016JJ00,Amsterdam,Buurt,BU03632800,74.6
3278,20300,MW00000,BU03632800,2020JJ00,Amsterdam,Buurt,BU03632800,78.8
3279,20300,MW00000,BU03632801,2012JJ00,Amsterdam,Buurt,BU03632801,74.5
3280,20300,MW00000,BU03632801,2016JJ00,Amsterdam,Buurt,BU03632801,70.2
3281,20300,MW00000,BU03632801,2020JJ00,Amsterdam,Buurt,BU03632801,75.9
3282,20300,MW00000,BU03632802,2012JJ00,Amsterdam,Buurt,BU03632802,75.3
3283,20300,MW00000,BU03632802,2016JJ00,Amsterdam,Buurt,BU03632802,75.6
3284,20300,MW00000,BU03632802,2020JJ00,Amsterdam,Buurt,BU03632802,80.3
3285,20300,MW00000,BU03632803,2012JJ00,Amsterdam,Buurt,BU03632803,67.2
3286,20300,MW00000,BU03632803,2016JJ00,Amsterdam,Buurt,BU03632803,69.2
3287,20300,MW00000,BU03632803,2020JJ00,Amsterdam,Buurt,BU03632803,74.2
3288,20300,MW00000,WK036329,2012JJ00,Amsterdam,Wijk,WK036329,69.0
3289,20300,MW00000,WK036329,2016JJ00,Amsterdam,Wijk,WK036329,70.7
3290,20300,MW00000,WK036329,2020JJ00,Amsterdam,Wijk,WK036329,76.6
3291,20300,MW00000,BU03632900,2012JJ00,Amsterdam,Buurt,BU03632900,68.6
3292,20300,MW00000,BU03632900,2016JJ00,Amsterdam,Buurt,BU03632900,69.5
3293,20300,MW00000,BU03632900,2020JJ00,Amsterdam,Buurt,BU03632900,75.2
3294,20300,MW00000,BU03632901,2012JJ00,Amsterdam,Buurt,BU03632901,69.2
3295,20300,MW00000,BU03632901,2016JJ00,Amsterdam,Buurt,BU03632901,71.3
3296,20300,MW00000,BU03632901,2020JJ00,Amsterdam,Buurt,BU03632901,76.7
3297,20300,MW00000,BU03632902,2012JJ00,Amsterdam,Buurt,BU03632902,70.5
3298,20300,MW00000,BU03632902,2016JJ00,Amsterdam,Buurt,BU03632902,72.7
3299,20300,MW00000,BU03632902,2020JJ00,Amsterdam,Buurt,BU03632902,79.8
3300,20300,MW00000,WK036330,2012JJ00,Amsterdam,Wijk,WK036330,69.6
3301,20300,MW00000,WK036330,2016JJ00,Amsterdam,Wijk,WK036330,70.5
3302,20300,MW00000,WK036330,2020JJ00,Amsterdam,Wijk,WK036330,76.0
3303,20300,MW00000,BU03633000,2012JJ00,Amsterdam,Buurt,BU03633000,68.7
3304,20300,MW00000,BU03633000,2016JJ00,Amsterdam,Buurt,BU03633000,69.4
3305,20300,MW00000,BU03633000,2020JJ00,Amsterdam,Buurt,BU03633000,74.7
3306,20300,MW00000,BU03633001,2012JJ00,Amsterdam,Buurt,BU03633001,70.4
3307,20300,MW00000,BU03633001,2016JJ00,Amsterdam,Buurt,BU03633001,71.3
3308,20300,MW00000,BU03633001,2020JJ00,Amsterdam,Buurt,BU03633001,77.0
3309,20300,MW00000,WK036331,2012JJ00,Amsterdam,Wijk,WK036331,71.0
3310,20300,MW00000,WK036331,2016JJ00,Amsterdam,Wijk,WK036331,71.4
3311,20300,MW00000,WK036331,2020JJ00,Amsterdam,Wijk,WK036331,75.7
3312,20300,MW00000,BU03633100,2012JJ00,Amsterdam,Buurt,BU03633100,76.3
3313,20300,MW00000,BU03633100,2016JJ00,Amsterdam,Buurt,BU03633100,77.2
3314,20300,MW00000,BU03633100,2020JJ00,Amsterdam,Buurt,BU03633100,78.7
3315,20300,MW00000,BU03633101,2012JJ00,Amsterdam,Buurt,BU03633101,74.0
3316,20300,MW00000,BU03633101,2016JJ00,Amsterdam,Buurt,BU03633101,74.0
3317,20300,MW00000,BU03633101,2020JJ00,Amsterdam,Buurt,BU03633101,77.9
3318,20300,MW00000,BU03633102,2012JJ00,Amsterdam,Buurt,BU03633102,62.1
3319,20300,MW00000,BU03633102,2016JJ00,Amsterdam,Buurt,BU03633102,62.6
3320,20300,MW00000,BU03633102,2020JJ00,Amsterdam,Buurt,BU03633102,70.1
3321,20300,MW00000,WK036332,2012JJ00,Amsterdam,Wijk,WK036332,66.8
3322,20300,MW00000,WK036332,2016JJ00,Amsterdam,Wijk,WK036332,66.6
3323,20300,MW00000,WK036332,2020JJ00,Amsterdam,Wijk,WK036332,71.0
3324,20300,MW00000,BU03633200,2012JJ00,Amsterdam,Buurt,BU03633200,66.1
3325,20300,MW00000,BU03633200,2016JJ00,Amsterdam,Buurt,BU03633200,65.7
3326,20300,MW00000,BU03633200,2020JJ00,Amsterdam,Buurt,BU03633200,70.1
3327,20300,MW00000,BU03633201,2012JJ00,Amsterdam,Buurt,BU03633201,66.1
3328,20300,MW00000,BU03633201,2016JJ00,Amsterdam,Buurt,BU03633201,66.4
3329,20300,MW00000,BU03633201,2020JJ00,Amsterdam,Buurt,BU03633201,71.2
3330,20300,MW00000,BU03633202,2012JJ00,Amsterdam,Buurt,BU03633202,80.8
3331,20300,MW00000,BU03633202,2016JJ00,Amsterdam,Buurt,BU03633202,78.9
3332,20300,MW00000,BU03633202,2020JJ00,Amsterdam,Buurt,BU03633202,80.5
3333,20300,MW00000,BU03633203,2012JJ00,Amsterdam,Buurt,BU03633203,73.0
3334,20300,MW00000,BU03633203,2016JJ00,Amsterdam,Buurt,BU03633203,84.7
3335,20300,MW00000,BU03633203,2020JJ00,Amsterdam,Buurt,BU03633203,85.3
3336,20300,MW00000,WK036333,2012JJ00,Amsterdam,Wijk,WK036333,80.4
3337,20300,MW00000,WK036333,2016JJ00,Amsterdam,Wijk,WK036333,79.6
3338,20300,MW00000,WK036333,2020JJ00,Amsterdam,Wijk,WK036333,81.8
3339,20300,MW00000,BU03633300,2012JJ00,Amsterdam,Buurt,BU03633300,83.4
3340,20300,MW00000,BU03633300,2016JJ00,Amsterdam,Buurt,BU03633300,82.8
3341,20300,MW00000,BU03633300,2020JJ00,Amsterdam,Buurt,BU03633300,82.7
3342,20300,MW00000,BU03633301,2012JJ00,Amsterdam,Buurt,BU03633301,78.2
3343,20300,MW00000,BU03633301,2016JJ00,Amsterdam,Buurt,BU03633301,80.2
3344,20300,MW00000,BU03633301,2020JJ00,Amsterdam,Buurt,BU03633301,81.6
3345,20300,MW00000,BU03633302,2012JJ00,Amsterdam,Buurt,BU03633302,82.6
3346,20300,MW00000,BU03633302,2016JJ00,Amsterdam,Buurt,BU03633302,81.4
3347,20300,MW00000,BU03633302,2020JJ00,Amsterdam,Buurt,BU03633302,82.7
3348,20300,MW00000,BU03633303,2012JJ00,Amsterdam,Buurt,BU03633303,79.9
3349,20300,MW00000,BU03633303,2016JJ00,Amsterdam,Buurt,BU03633303,77.9
3350,20300,MW00000,BU03633303,2020JJ00,Amsterdam,Buurt,BU03633303,80.1
3351,20300,MW00000,BU03633304,2012JJ00,Amsterdam,Buurt,BU03633304,83.2
3352,20300,MW00000,BU03633304,2016JJ00,Amsterdam,Buurt,BU03633304,83.1
3353,20300,MW00000,BU03633304,2020JJ00,Amsterdam,Buurt,BU03633304,85.5
3354,20300,MW00000,BU03633305,2012JJ00,Amsterdam,Buurt,BU03633305,82.5
3355,20300,MW00000,BU03633305,2016JJ00,Amsterdam,Buurt,BU03633305,81.5
3356,20300,MW00000,BU03633305,2020JJ00,Amsterdam,Buurt,BU03633305,83.7
3357,20300,MW00000,BU03633306,2012JJ00,Amsterdam,Buurt,BU03633306,75.2
3358,20300,MW00000,BU03633306,2016JJ00,Amsterdam,Buurt,BU03633306,73.0
3359,20300,MW00000,BU03633306,2020JJ00,Amsterdam,Buurt,BU03633306,75.5
3360,20300,MW00000,BU03633307,2012JJ00,Amsterdam,Buurt,BU03633307,74.9
3361,20300,MW00000,BU03633307,2016JJ00,Amsterdam,Buurt,BU03633307,74.0
3362,20300,MW00000,BU03633307,2020JJ00,Amsterdam,Buurt,BU03633307,77.4
